0.0162767448496030,3.2550614492363350e-02
0.0488129851360497,3.2516118713869058e-02
0.0812974954644255,3.2447163714064503e-02
0.1136958501106659,3.2343822568576118e-02
0.1459737146548969,3.2206204794030469e-02
0.1780968823676186,3.2034456231992893e-02
0.2100313104605672,3.1828758894411134e-02
0.2417431561638400,3.1589330770727397e-02
0.2731988125910491,3.1316425596861541e-02
0.3043649443544964,3.1010332586313926e-02
0.3352085228926254,3.0671376123669377e-02
0.3656968614723136,3.0299915420827796e-02
0.3957976498289086,2.9896344136328527e-02
0.4254789884073006,2.9461089958167899e-02
0.4547094221677431,2.8994614150555195e-02
0.4834579739205964,2.8497411065085482e-02
0.5116941771546677,2.7970007616848484e-02
0.5393881083243575,2.7412962726029329e-02
0.5665104185613972,2.6826866725591932e-02
0.5930323647775720,2.6212340735672534e-02
0.6189258401254685,2.5570036005349562e-02
0.6441634037849671,2.4900633222483839e-02
0.6687183100439161,2.4204841792364991e-02
0.6925645366421715,2.3483399085926417e-02
0.7156768123489676,2.2737069658329195e-02
0.7380306437444001,2.1966644438744458e-02
0.7596023411766475,2.1172939892191479e-02
0.7803690438674331,2.0356797154333719e-02
0.8003087441391408,1.9519081140145365e-02
0.8194003107379316,1.8660679627411546e-02
0.8376235112281871,1.7782502316045324e-02
0.8549590334346014,1.6885479864245576e-02
0.8713885059092965,1.5970562902561790e-02
0.8868945174024205,1.5038721026994580e-02
0.9014606353158523,1.4090941772314505e-02
0.9150714231208981,1.3128229566961599e-02
0.9277124567223087,1.2151604671088017e-02
0.9393703397527551,1.1162102099839300e-02
0.9500327177844377,1.0160770535007201e-02
0.9596882914487425,9.1486712307841406e-03
0.9683268284632642,8.1268769256997199e-03
0.9759391745851365,7.0964707911539303e-03
0.9825172635630147,6.0585455042361323e-03
0.9880541263296237,5.0142027429296021e-03
0.9925439003237626,3.9645543384451793e-03
0.9959818429872094,2.9107318179334802e-03
0.9983643758631817,1.8539607889386321e-03
0.9996895038832307,7.9679206555383390e-04
